Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	eigenvector_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	eigenvector_TPR	eigenvector_TNR	eigenvector_PPV	eigenvector_NPV	eigenvector_FNR	eigenvector_FPR	eigenvector_FDR	eigenvector_FOR	eigenvector_ACC	eigenvector_F1	eigenvector_MCC	eigenvector_BM	eigenvector_MK	eigenvector_P@10min	eigenvector_P@10max	eigenvector_AUC
batch	27	0.6823964715003967	0.682396411895752	0.30318767038539973	0.9214072552587994	0.6377397996864633	0.6246927965027441	0.6968123296146005	0.07859274474120057	0.11226020031353685	0.37530720349725594	0.6165510800957074	0.32126610519839444	0.26468135937452636	0.2245949256441993	0.2624325961892072	0.3157452679960557	0.3435515873015873	0.8332933454130594	0.30318767038539973	0.9214072552587994	0.6377397996864633	0.6246927965027441	0.6968123296146005	0.07859274474120057	0.11226020031353685	0.37530720349725594	0.6165510800957074	0.32126610519839444	0.26468135937452636	0.2245949256441993	0.2624325961892072	0.3157452679960557	0.3435515873015873	0.8332933454130594
batch	28	0.6833125948905945	0.6833125352859497	0.22847871601303246	0.9447176489694799	0.6131662422438178	0.5971325977326459	0.7715212839869676	0.05528235103052004	0.07433375775618226	0.40286740226735396	0.5909083283358505	0.24317827898809727	0.21638655497965661	0.17319636498251248	0.2102988399764637	0.2766163335778517	0.40879216269841273	0.7778998799445329	0.22847871601303246	0.9447176489694799	0.6131662422438178	0.5971325977326459	0.7715212839869676	0.05528235103052004	0.07433375775618226	0.40286740226735396	0.5909083283358505	0.24317827898809727	0.21638655497965661	0.17319636498251248	0.2102988399764637	0.2766163335778517	0.40879216269841273	0.7778998799445329
batch	29	0.6773393750190735	0.6773393154144287	0.42467501543644687	0.8911592892548356	0.6308176906647697	0.6747628797224109	0.5753249845635531	0.10884071074516424	0.11918230933523029	0.3252371202775892	0.6606887553039233	0.43949595113367346	0.35238444667519825	0.3158343046912826	0.30558057038718045	0.36189559691459716	0.26695188492063493	0.8074414864143584	0.42467501543644687	0.8911592892548356	0.6308176906647697	0.6747628797224109	0.5753249845635531	0.10884071074516424	0.11918230933523029	0.3252371202775892	0.6606887553039233	0.43949595113367346	0.35238444667519825	0.3158343046912826	0.30558057038718045	0.36189559691459716	0.26695188492063493	0.8074414864143584
batch	30	0.6820223927497864	0.6820223331451416	0.27649652432753286	0.9364013205508125	0.5745873869343212	0.6089596742949563	0.7235034756724671	0.06359867944918741	0.08166261306567876	0.39104032570504405	0.6100393330400284	0.3086628098461096	0.2543624736107178	0.21289784487834545	0.18354706122927736	0.29734448454358675	0.26889880952380957	0.746385747038742	0.27649652432753286	0.9364013205508125	0.5745873869343212	0.6089596742949563	0.7235034756724671	0.06359867944918741	0.08166261306567876	0.39104032570504405	0.6100393330400284	0.3086628098461096	0.2543624736107178	0.21289784487834545	0.18354706122927736	0.29734448454358675	0.26889880952380957	0.746385747038742
batch	31	0.6839483380317688	0.683948278427124	0.18136732209630557	0.9567333549657283	0.5154065732974824	0.574581527415892	0.8186326779036943	0.04326664503427168	0.047093426702517614	0.42541847258410803	0.5747452479702794	0.20193064094718627	0.17586008059841235	0.13810067706203394	0.08998810071337432	0.2701556778231963	0.31197916666666664	0.7345809399228819	0.18136732209630557	0.9567333549657283	0.5154065732974824	0.574581527415892	0.8186326779036943	0.04326664503427168	0.047093426702517614	0.42541847258410803	0.5747452479702794	0.20193064094718627	0.17586008059841235	0.13810067706203394	0.08998810071337432	0.2701556778231963	0.31197916666666664	0.7345809399228819
batch	test	0.6784229278564453	0.6784228682518005	0.28238470937039983	0.9282188719159302	0.7287257085485881	0.6091813068732667	0.7176152906296004	0.07178112808406983	0.08377429145141199	0.39081869312673334	0.6064008205386584	0.2984201782136073	0.2554098589436753	0.21060358128632997	0.3379070154218547	0.21856054957473825	0.23359375	0.7056671282561067	0.28238470937039983	0.9282188719159302	0.7287257085485881	0.6091813068732667	0.7176152906296004	0.07178112808406983	0.08377429145141199	0.39081869312673334	0.6064008205386584	0.2984201782136073	0.2554098589436753	0.21060358128632997	0.3379070154218547	0.21856054957473825	0.23359375	0.7056671282561067
batch	test	0.6824484467506409	0.6824483871459961	0.2322620286376028	0.9484455815984272	0.679026522134166	0.5861033445106757	0.7677379713623973	0.05155441840157258	0.07097347786583388	0.4138966554893244	0.5918078118991439	0.2676548931713595	0.23169843430859238	0.18070761023603021	0.26512986664484167	0.22592167327588053	0.21894841269841273	0.6569570048893739	0.2322620286376028	0.9484455815984272	0.679026522134166	0.5861033445106757	0.7677379713623973	0.05155441840157258	0.07097347786583388	0.4138966554893244	0.5918078118991439	0.2676548931713595	0.23169843430859238	0.18070761023603021	0.26512986664484167	0.22592167327588053	0.21894841269841273	0.6569570048893739
batch	test	0.6837169528007507	0.683716893196106	0.2197370621273575	0.9585794670708951	0.6800138813850819	0.5769273906971705	0.7802629378726427	0.04142053292910489	0.06998611861491802	0.4230726093028295	0.5908177878872394	0.27241585245540995	0.23511440305533246	0.17831652919825255	0.2569412720822525	0.2326810396247969	0.2547619047619048	0.6540212750451169	0.2197370621273575	0.9585794670708951	0.6800138813850819	0.5769273906971705	0.7802629378726427	0.04142053292910489	0.06998611861491802	0.4230726093028295	0.5908177878872394	0.27241585245540995	0.23511440305533246	0.17831652919825255	0.2569412720822525	0.2326810396247969	0.2547619047619048	0.6540212750451169
batch	test	0.6777653098106384	0.6777652502059937	0.3133383885625775	0.9176514666623625	0.712521265324128	0.6226086912429666	0.6866616114374224	0.08234853333763756	0.09997873467587191	0.3773913087570335	0.6164302962370486	0.32664251351617873	0.273901875847321	0.23098985522493992	0.33512995656709466	0.23583272090455404	0.1931051587301587	0.7050056254939202	0.3133383885625775	0.9176514666623625	0.712521265324128	0.6226086912429666	0.6866616114374224	0.08234853333763756	0.09997873467587191	0.3773913087570335	0.6164302962370486	0.32664251351617873	0.273901875847321	0.23098985522493992	0.33512995656709466	0.23583272090455404	0.1931051587301587	0.7050056254939202
batch	test	0.683322012424469	0.6833219528198242	0.2109053956165157	0.951579508631563	0.5605753076343015	0.5777365117036863	0.7890946043834842	0.048420491368436895	0.06442469236569856	0.42226348829631366	0.5826614923638672	0.23877513986891247	0.20274492916149706	0.16248490424807882	0.13831181933798775	0.18510118449884747	0.19836309523809526	0.5694487062628164	0.2109053956165157	0.951579508631563	0.5605753076343015	0.5777365117036863	0.7890946043834842	0.048420491368436895	0.06442469236569856	0.42226348829631366	0.5826614923638672	0.23877513986891247	0.20274492916149706	0.16248490424807882	0.13831181933798775	0.18510118449884747	0.19836309523809526	0.5694487062628164
batch	test	0.6792297959327698	0.679229736328125	0.3096295299294829	0.9292769266706298	0.6328261460001865	0.6181778654314304	0.6903704700705172	0.07072307332937021	0.0859238539998136	0.38182213456856956	0.620592555685773	0.34045221064924286	0.2814015020432214	0.23890645660011267	0.2510040114316169	0.1897203895643568	0.17906746031746032	0.6524185255343035	0.3096295299294829	0.9292769266706298	0.6328261460001865	0.6181778654314304	0.6903704700705172	0.07072307332937021	0.0859238539998136	0.38182213456856956	0.620592555685773	0.34045221064924286	0.2814015020432214	0.23890645660011267	0.2510040114316169	0.1897203895643568	0.17906746031746032	0.6524185255343035
batch	test	0.6815152168273926	0.6815151572227478	0.2275414842556268	0.9458003249113167	0.6456612437842422	0.5869077806749122	0.7724585157443733	0.05419967508868335	0.07308875621575789	0.4130922193250877	0.5879715880246275	0.24851801564700904	0.2151932895811604	0.17334180916694342	0.23256902445915437	0.19995649291845352	0.2289806547619048	0.631226853031581	0.2275414842556268	0.9458003249113167	0.6456612437842422	0.5869077806749122	0.7724585157443733	0.05419967508868335	0.07308875621575789	0.4130922193250877	0.5879715880246275	0.24851801564700904	0.2151932895811604	0.17334180916694342	0.23256902445915437	0.19995649291845352	0.2289806547619048	0.631226853031581
batch	test	0.6755761504173279	0.6755760908126831	0.3784008408715229	0.9078897023329126	0.702012619059445	0.6440626494331322	0.6215991591284772	0.09211029766708749	0.11048738094055499	0.3559373505668678	0.6441548441134245	0.40613110910195516	0.32976901128612923	0.2862905432044355	0.3460752684925771	0.25546975585953724	0.2309027777777778	0.7130636343145036	0.3784008408715229	0.9078897023329126	0.702012619059445	0.6440626494331322	0.6215991591284772	0.09211029766708749	0.11048738094055499	0.3559373505668678	0.6441548441134245	0.40613110910195516	0.32976901128612923	0.2862905432044355	0.3460752684925771	0.25546975585953724	0.2309027777777778	0.7130636343145036
EPOCH	summary	0.6892405562102795	0.6892404966056347	0.443908372570563	0.6279627089053347	0.4635209884031414	0.4855256807163841	0.556091627429437	0.3720372910946655	0.32749463659685857	0.507638381783616	0.5354318966696132	0.39706000306801237	0.07119235769037023	0.07187108147589759	-0.050953330880474615	0.29952594105363983	0.21414233010912703	0.5259431937699311	0.443908372570563	0.6279627089053347	0.4635209884031414	0.4855256807163841	0.556091627429437	0.3720372910946655	0.32749463659685857	0.507638381783616	0.5354318966696132	0.39706000306801237	0.07119235769037023	0.07187108147589759	-0.050953330880474615	0.29952594105363983	0.21414233010912703	0.5259431937699311	0.6802496016025543	0.6802495419979095	0.27177492992138574	0.9359302312242547	0.6676703367337674	0.602713192570905	0.7282250700786144	0.06406976877574534	0.0823296632662326	0.397286807429095	0.6051046495937229	0.29987623907795935	0.2531541630283662	0.20770516114564036	0.27038352930467247	0.21790547577764563	0.2172154017857143	0.6609760941034653	0.27177492992138574	0.9359302312242547	0.6676703367337674	0.602713192570905	0.7282250700786144	0.06406976877574534	0.0823296632662326	0.397286807429095	0.6051046495937229	0.29987623907795935	0.2531541630283662	0.20770516114564036	0.27038352930467247	0.21790547577764563	0.2172154017857143	0.6609760941034653
SAVING MODEL WEIGHTS TO centrality-eigenvector
